srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
132004,2013-05-19 06:56:05,5,219,,,219,56037,3,4.5,1,1.79,0.0298,4.86,2,169.0,0,3459,1,6,2,0,1,1,-10.5876,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
659152,2013-06-17 21:59:18,16,31,,,31,22075,4,4.0,0,1.79,0.1499,0.0,12,109.61,0,8578,6,46,4,0,2,0,,646.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
658318,2013-04-17 08:22:05,5,219,,,219,140254,2,2.5,0,2.56,0.0487,4.25,6,55.0,0,17707,3,1,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
314564,2013-04-24 17:09:40,5,219,,,219,101566,2,4.5,0,1.1,0.002,4.37,38,59.0,0,14506,1,3,2,1,1,1,,227.39,0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
99865,2013-06-10 18:44:32,5,219,,,219,121395,4,4.5,1,2.3,0.0822,0.0,6,269.0,0,11173,1,117,2,1,1,1,,144.51,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
439665,2013-01-21 13:18:10,5,219,,,219,75316,3,4.5,1,1.79,,4.85,12,119.0,0,7498,1,3,1,0,1,1,,471.4,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
90757,2012-12-11 01:17:11,19,158,,,98,88366,4,3.5,0,4.49,0.2705,4.25,14,70.16,1,6753,3,3,2,0,1,1,,,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
641352,2012-12-25 11:17:01,5,219,,,219,29604,4,3.5,1,2.64,0.2165,4.91,18,110.0,0,25964,2,0,2,0,1,0,,29.1,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
181456,2013-06-20 10:57:06,14,100,,,39,68744,5,4.5,1,4.2,0.0423,0.0,10,232.02,1,15122,5,35,2,0,1,0,,9335.67,0,,,,0.0,0.0,,1.0,0.0,23.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
325439,2013-03-11 14:00:01,5,219,,,219,93626,2,3.5,0,2.2,0.0892,4.82,12,89.0,0,19363,2,10,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
440770,2013-02-14 22:29:42,32,220,,,219,62301,4,4.0,1,1.61,0.0282,4.98,34,209.26,0,4748,1,203,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
346377,2012-11-25 11:41:27,1,13,,,219,102144,3,4.5,0,4.42,0.0605,5.36,25,309.01,0,4072,3,123,5,1,2,1,,,1,,,,0.0,0.0,,-1.0,0.0,16.0,,,,0.0,0.0,,,,,,,,,,,0,,0
46931,2013-03-12 16:53:56,5,219,,,219,95452,2,3.5,1,3.66,0.0139,4.79,8,139.0,0,9402,2,178,2,0,1,1,,301.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
597022,2013-01-28 19:36:47,5,219,,,219,95874,0,4.0,1,2.4,0.6254,4.74,12,76.0,0,24726,2,82,2,0,1,1,,231.48,0,,,,1.0,0.0,13.0,,,,,,,,,,,,,,,,,,,0,,0
585178,2013-06-20 22:36:36,5,219,,,219,91206,2,3.5,1,0.0,0.0008,0.0,19,99.0,0,3073,1,113,3,0,1,1,,2523.22,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
298810,2013-01-29 18:26:43,5,219,,,219,23698,3,3.5,1,1.39,0.0044,5.15,36,115.0,0,1986,1,0,1,0,1,0,,520.14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
520143,2012-11-27 10:47:37,5,219,,,219,24168,3,3.5,0,4.9,0.4329,5.36,4,79.0,0,4045,1,7,2,0,1,0,,2095.07,0,,,,-1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,0,,0
167768,2013-02-06 14:20:00,5,219,,,219,107439,2,4.0,1,1.79,,4.68,35,84.0,0,27530,2,2,2,1,1,1,,686.36,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
186085,2013-02-21 12:17:39,14,100,,,100,82338,3,4.0,0,3.71,0.1735,5.09,12,103.09,1,20438,2,21,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
356990,2012-12-29 20:43:33,5,219,,,219,95193,3,4.5,1,1.61,0.0066,5.07,30,118.0,0,24131,1,58,2,0,1,0,,456.99,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
431631,2013-01-22 06:20:34,5,219,,,219,139197,4,4.0,0,5.96,0.3826,5.83,22,179.0,1,24700,1,1,2,1,1,0,,209.8,0,,,,1.0,0.0,11.0,0.0,0.0,11.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
127412,2013-02-05 10:59:31,24,216,,,129,115368,4,4.5,1,4.91,0.2368,5.48,10,157.31,1,16076,2,18,1,0,1,1,-27.7362,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
87990,2013-03-14 09:47:33,5,219,,,219,50204,2,2.0,1,2.2,,4.36,32,79.0,0,25768,1,1,2,1,1,1,,16.35,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
636247,2013-03-07 23:03:24,5,219,,,219,380,3,4.0,1,1.39,,4.69,33,101.0,0,9899,1,14,2,1,1,1,,1731.88,0,,,,1.0,0.0,17.0,1.0,1.0,17.0,,,,1.0,0.0,17.0,,,,,,,1.0,0.0,17.0,0,,0
410427,2013-01-03 09:51:58,5,219,,,219,7060,4,4.5,0,2.56,0.0343,5.35,24,159.0,0,8590,3,113,2,0,1,1,,1522.88,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
459469,2013-04-10 15:01:16,5,219,,,219,98360,3,3.5,1,2.71,0.0488,5.1,1,189.0,0,21595,1,94,1,0,1,1,,3102.91,0,,,,,,,,,,,,,,,,,,,,,,,,,1,216.54,1
609863,2013-03-25 12:28:17,24,216,,,98,17499,5,0.0,0,2.89,0.039,5.5,14,160.93,0,6106,3,34,2,0,1,0,,,0,,,,1.0,0.0,20.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
91848,2013-05-24 13:01:03,32,220,,,219,22578,4,4.0,0,4.14,0.0293,5.43,27,303.09,1,5624,2,123,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
317617,2013-06-30 11:32:28,5,212,,,212,43846,3,3.5,0,2.94,0.0056,0.0,32,45.0,1,6146,2,48,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
616846,2012-11-05 20:53:08,5,219,,,137,79649,2,4.0,0,4.14,0.1859,4.73,34,103.0,0,13901,6,18,1,0,1,0,,5702.44,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
55388,2012-12-30 21:28:04,14,100,,,100,49817,3,4.5,0,3.69,0.1485,5.02,18,157.47,0,20438,2,41,4,0,1,1,,359.47,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
22865,2013-01-14 08:45:17,5,219,,,219,113164,3,4.5,1,3.76,,5.14,30,93.0,0,24101,1,26,1,1,2,1,,145.54,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
197513,2013-05-12 17:38:01,14,100,,,219,61213,2,4.0,1,1.95,,4.22,19,79.21,0,2762,1,7,2,0,1,0,,134.49,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
661693,2012-11-05 08:38:21,5,219,2.83,107.45,219,80352,2,3.0,1,2.56,,4.05,9,40.0,0,20246,1,1,1,0,1,0,,229.71,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
333699,2013-02-21 08:09:53,14,100,,,219,109545,2,3.5,1,2.08,0.0043,4.39,19,64.8,0,1020,1,20,2,1,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
151917,2013-01-26 13:10:39,14,100,,,100,56573,3,3.5,1,3.87,0.0244,4.97,22,88.49,0,21871,1,19,2,0,1,1,,43.98,0,,,,0.0,0.0,,,,,,,,0.0,0.0,2.0,,,,,,,0.0,0.0,,0,,0
381616,2013-06-16 15:32:31,5,219,,,219,58163,4,4.0,1,4.92,,0.0,18,144.0,1,3912,3,36,2,0,1,0,,673.74,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
647006,2013-05-17 15:22:51,24,216,,,216,100665,3,0.0,0,3.93,,4.73,24,40.68,0,6689,2,91,1,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
156944,2013-04-14 10:11:34,5,219,,,219,77276,3,4.5,1,2.48,0.0214,4.97,9,152.0,0,24026,1,56,3,2,1,0,,317.2,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
584604,2013-01-08 02:26:28,5,219,,,219,136604,3,4.5,1,2.77,0.2341,4.71,2,90.0,0,22097,1,10,3,0,1,1,,269.96,0,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,0,,0
241304,2013-06-01 16:21:18,5,219,,,219,104240,2,4.0,1,1.79,0.0018,4.52,31,79.0,0,27155,2,6,2,0,1,1,-11.714,227.12,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
536942,2013-06-14 12:52:02,5,219,,,80,140027,3,4.0,0,2.89,0.1246,0.0,24,84.0,1,2173,4,37,2,1,1,0,,3392.32,0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
599091,2013-05-20 22:45:57,25,215,,,99,88430,0,0.0,0,0.69,,4.7,34,90.17,0,15044,3,32,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
76482,2013-04-10 08:19:35,5,219,,,219,24701,0,3.5,1,1.1,0.3812,4.22,4,45.0,0,590,2,9,2,0,1,1,,189.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
158024,2013-06-16 23:38:33,24,216,,,100,121368,4,4.0,1,2.08,0.0744,0.0,3,427.73,1,21087,2,59,2,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
639899,2013-06-11 20:55:35,5,219,,,219,111478,4,4.5,1,3.66,0.2651,0.0,3,129.0,0,12022,2,3,4,0,1,1,,383.02,0,,,,-1.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,9.0,1,,0
35690,2013-04-29 18:57:17,5,219,,,219,54731,4,4.0,1,2.83,0.0883,5.7,16,229.0,0,5521,6,21,2,0,1,0,,1947.33,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
58257,2013-01-14 16:34:07,5,219,,,219,42151,3,4.0,0,1.1,,5.13,25,149.0,0,14053,1,5,2,0,1,1,,50.99,1,,,,1.0,0.0,16.0,1.0,0.0,6.0,,,,1.0,0.0,6.0,,,,,,,1.0,0.0,6.0,0,,0
312011,2013-03-09 18:11:55,5,219,,,219,5286,5,4.5,1,4.28,0.1164,5.83,10,205.0,1,15307,2,19,2,1,1,1,,189.3,0,,,,1.0,1.0,48.0,1.0,0.0,19.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
115897,2012-11-11 06:46:19,5,219,,,219,106230,4,4.0,0,4.22,0.1775,5.24,16,149.0,1,15253,1,0,2,0,1,0,,28.53,1,,,,0.0,0.0,7.0,0.0,1.0,4.0,,,,,,,,,,,,,1.0,0.0,2.0,0,,0
396130,2013-03-09 11:18:19,15,55,,,129,75550,3,0.0,0,3.78,0.0447,5.13,20,179.1,0,12451,1,59,1,1,1,0,,,0,,,,,,,,,,,,,0.0,0.0,53.0,0.0,0.0,,0.0,0.0,,,,,1,179.45,1
343786,2013-02-06 13:12:20,14,100,,,4,125246,3,4.0,0,2.2,,4.59,33,149.66,0,2362,4,111,2,0,1,0,,3225.42,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
164824,2013-01-20 08:36:51,5,219,,,48,104654,5,4.0,1,0.0,0.0637,5.91,18,195.0,1,8469,1,6,2,0,1,1,,,1,,,,0.0,0.0,7.0,0.0,0.0,,1.0,0.0,7.0,1.0,0.0,54.0,,,,,,,,,,0,,0
556071,2013-04-15 08:51:10,5,219,,,219,4710,2,3.5,1,2.71,0.0289,4.27,10,47.0,0,19386,1,11,2,0,1,1,,1474.97,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,63.45,1
45728,2013-05-15 22:21:51,3,14,,,202,112712,3,0.0,0,0.69,0.0002,4.97,18,45.14,0,15122,3,7,2,2,1,0,,,0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0,,0
483784,2013-03-19 10:16:48,5,219,,,219,73173,4,4.0,0,5.54,,5.78,9,259.0,0,15495,1,25,2,0,1,1,,187.25,0,,,,0.0,0.0,,-1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
45172,2013-06-21 06:21:22,5,219,,,219,86621,3,4.5,1,2.71,0.2853,0.0,13,71.0,0,26943,1,21,2,0,1,1,-31.5458,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
534056,2013-06-15 11:09:12,15,99,,,99,34433,4,4.0,1,2.56,0.0407,0.0,12,172.77,0,17880,2,17,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
265603,2013-02-02 08:41:10,19,158,,,158,67356,4,4.0,0,2.4,0.008,4.93,14,82.71,0,1199,2,0,2,0,1,1,-29.313,,0,,,,1.0,0.0,59.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,0,,0
569153,2013-04-26 20:38:05,15,55,,,32,6923,3,0.0,0,2.77,,5.17,26,171.75,0,10524,1,56,2,0,1,1,-10.1992,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
362629,2012-11-01 04:48:34,31,219,,,219,107871,3,3.5,1,1.1,0.001,4.23,26,51.0,1,18774,3,2,1,3,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,7.0,0,,0
380878,2013-06-20 14:09:50,5,219,,,35,117409,3,3.0,1,2.2,0.1395,0.0,7,65.0,0,10019,3,12,2,0,1,0,,2174.11,0,,,,0.0,0.0,,1.0,0.0,53.0,,,,0.0,0.0,,,,,,,,,,,0,,0
44174,2013-02-09 19:20:55,5,219,,,219,139686,3,4.0,0,4.68,0.3187,5.57,15,270.0,0,2117,2,35,2,0,1,1,,995.43,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
476762,2013-04-25 08:32:30,14,100,,,100,93917,4,4.0,1,2.89,0.1107,5.44,31,160.82,0,11280,4,4,3,0,2,0,,412.43,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
560048,2013-04-30 12:28:27,5,219,,,219,7898,3,4.0,1,2.08,0.015,5.18,33,239.0,0,7384,1,14,1,0,1,0,,61.37,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
157222,2012-11-24 11:05:49,15,55,,,16,12195,2,4.5,0,2.64,0.0168,4.76,21,57.7,0,24127,7,60,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
143060,2013-05-23 16:03:18,5,219,,,220,55827,5,4.0,1,2.56,0.1663,5.13,6,130.0,0,3108,1,15,2,0,1,1,,7514.82,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,,,,0,,0
577424,2013-02-11 13:56:28,5,219,,,219,4076,3,3.5,1,1.39,0.0,5.45,25,199.0,0,4562,2,228,4,0,2,1,,259.49,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
632961,2013-02-10 09:00:01,7,100,,,100,20786,3,4.0,1,1.79,,4.98,33,109.78,0,15655,1,7,2,2,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,,,,0,,0
522254,2013-06-30 16:00:17,5,219,,,219,123976,3,5.0,0,1.1,0.0076,0.0,30,379.0,0,11173,1,25,2,0,1,1,,885.87,0,,,,,,,,,,-1.0,0.0,21.0,-1.0,0.0,21.0,,,,,,,,,,0,,0
613316,2013-03-08 16:32:10,5,219,,,219,28182,3,4.0,1,1.61,0.2568,4.77,3,104.0,0,21751,1,2,2,0,1,0,,55.11,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
150318,2012-12-24 04:37:13,5,167,,,96,32,3,4.0,0,2.89,0.0497,5.07,24,140.0,0,10867,3,52,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
10161,2012-11-05 13:56:28,14,100,,,100,61840,2,3.5,1,0.0,,4.62,30,80.29,0,8885,1,1,2,0,1,0,,83.87,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,,,,,,,,,,1,,0
405093,2013-03-10 19:50:46,14,100,,,100,83533,4,3.5,0,0.69,0.0161,5.08,30,144.84,0,7683,2,1,1,0,1,0,,4.59,1,,,,1.0,0.0,24.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
493759,2013-05-07 17:11:40,31,219,,,219,92828,3,3.5,1,1.1,0.0737,4.98,10,200.0,0,8358,2,136,2,0,1,1,,58.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
216209,2013-06-10 18:50:01,5,219,,,100,78171,2,0.0,0,5.03,,0.0,1,64.0,0,2142,2,28,2,1,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
452181,2013-05-04 09:53:30,14,100,,,215,127518,5,4.5,1,3.3,0.1214,5.21,4,115.08,1,18171,3,127,2,0,1,0,,3344.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
31303,2012-12-21 13:51:34,16,50,,,50,136920,4,4.0,1,3.47,0.0161,5.47,1,320.5,0,874,6,6,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
107027,2013-04-07 16:41:30,5,219,,,219,137753,2,4.5,1,0.0,0.0242,4.89,6,106.0,0,8585,1,6,2,0,1,1,,177.31,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
14566,2013-04-01 07:21:51,5,219,,,219,99326,5,4.5,1,3.26,,5.68,22,189.0,0,22059,2,54,2,0,2,1,,506.18,0,,,,0.0,0.0,47.0,-1.0,0.0,50.0,,,,0.0,0.0,47.0,,,,,,,0.0,0.0,47.0,0,,0
642896,2013-06-23 18:47:03,5,219,,,219,140787,2,3.0,0,2.89,0.0561,0.0,32,77.0,0,15056,1,6,2,0,1,1,,,1,,,,,,,,,,,,,-1.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,0,,0
582670,2013-01-03 22:20:36,5,219,,,219,20228,3,4.5,1,1.1,,4.97,12,149.0,0,10252,1,4,2,0,1,0,-13.8988,204.85,0,,,,,,,-1.0,0.0,6.0,,,,,,,,,,,,,-1.0,0.0,6.0,0,,0
470224,2013-04-18 17:20:25,32,220,,,31,854,4,4.5,0,6.5,0.2712,6.01,8,362.59,1,23495,6,51,2,0,1,0,,8374.99,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,14.0,,1.0,,,,,0,,0
31542,2013-02-13 07:26:52,5,219,,,219,82243,3,4.0,1,2.3,0.0657,4.96,16,111.0,1,19194,1,0,2,0,1,0,,1986.53,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
48476,2013-04-27 10:01:48,5,219,,,100,28070,4,4.5,1,4.82,0.0939,5.85,20,641.0,0,2142,5,96,1,2,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
284111,2013-04-19 11:43:56,5,219,,,219,124166,4,4.0,0,4.69,0.1462,5.28,34,209.0,1,1442,1,200,2,0,1,0,-27.5814,409.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
196441,2013-03-18 15:57:10,15,55,,,73,63517,4,2.5,1,3.95,0.3776,4.88,8,439.58,0,28079,4,34,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
10555,2013-05-06 09:30:41,5,219,,,219,86171,2,3.0,1,1.61,0.0358,4.25,12,55.0,0,19580,3,34,2,0,1,0,,552.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
403749,2013-05-21 17:24:32,5,219,,,219,58281,0,4.0,1,2.4,0.0159,4.9,20,147.0,0,18310,1,18,2,3,1,1,,2679.0,0,,,,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,0,,0
307320,2013-06-04 10:45:22,22,92,,,14,137793,4,4.0,0,1.79,0.1389,0.0,6,160.12,0,639,2,103,2,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
572524,2013-05-29 12:31:36,5,219,,,99,78423,4,3.5,1,4.17,0.0999,4.85,8,108.0,1,9763,4,24,2,0,1,1,,5114.77,1,,,,,,,,,,,,,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,11.0,,,,0,,0
10987,2013-06-24 19:54:40,5,219,,,219,50358,5,4.5,0,1.61,,0.0,31,457.0,0,27701,3,41,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
62917,2013-05-22 12:49:25,5,219,,,219,68487,4,4.0,1,5.61,,5.73,20,242.0,0,17955,2,17,2,0,1,1,,160.75,0,0.0,0.0,15.0,,,,0.0,0.0,,0.0,1.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
659620,2013-03-12 17:24:18,32,220,,,220,133405,5,4.5,1,4.48,0.2917,6.21,29,380.96,0,4427,1,37,4,0,2,1,,426.99,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
403821,2013-03-02 10:06:24,5,219,,,219,25869,3,4.5,0,2.71,0.0254,5.15,4,203.0,1,16858,2,6,2,0,1,1,,250.37,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
246546,2013-04-26 13:07:59,15,55,,,138,103716,3,3.5,0,4.3,0.4192,5.24,37,162.46,0,4513,2,10,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
124674,2013-06-27 02:58:37,24,216,,,98,118671,5,3.5,0,3.87,0.1895,0.0,8,103.88,0,25298,1,45,2,1,1,0,,,0,,,,-1.0,0.0,6.0,1.0,0.0,78.0,-1.0,0.0,5.0,1.0,0.0,79.0,,,,,,,,,,0,,0
219183,2012-11-04 18:13:45,5,219,,,219,136915,4,4.0,0,1.39,0.0029,5.4,29,159.0,0,13216,4,17,2,0,1,0,,333.09,0,,,,0.0,0.0,,,1.0,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
184039,2012-11-29 11:47:47,5,219,,,219,41368,4,4.5,1,4.49,0.2011,5.67,6,109.0,0,20319,1,0,2,0,1,1,,2558.56,1,,,,0.0,1.0,,,,,,,,0.0,1.0,,,,,,,,,,,1,123.14,1
60675,2013-05-13 21:51:45,24,216,,,216,97467,3,3.5,0,2.48,0.0103,4.32,8,39.8,0,15652,1,26,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
98441,2013-06-24 12:21:59,5,219,,,219,16592,2,3.5,1,0.0,0.1132,0.0,3,97.0,0,24529,3,21,3,1,1,0,,823.51,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
78214,2013-06-02 13:08:29,22,92,,,117,112425,4,0.0,0,1.61,,0.0,4,28.07,0,7209,3,23,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
579208,2013-04-23 13:51:42,32,220,,,205,17234,4,4.0,0,1.1,,4.99,20,101.57,1,6867,1,18,2,0,1,1,,4317.54,0,,,,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
460872,2013-04-16 09:36:41,15,55,,,219,98563,3,4.0,1,4.36,,5.78,25,170.51,0,4060,1,5,1,0,1,0,,3459.61,0,,,,0.0,0.0,5.0,-1.0,0.0,5.0,-1.0,0.0,5.0,-1.0,1.0,15.0,,,,,,,-1.0,0.0,5.0,0,,0
208504,2013-01-14 17:01:51,5,219,,,219,39242,4,4.0,1,2.77,0.2169,4.85,2,84.0,1,7258,2,33,2,1,1,1,,372.63,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
399819,2012-11-22 14:06:22,15,55,2.0,222.47,81,104061,5,4.5,1,4.37,0.3192,5.34,15,170.55,0,1811,4,320,2,2,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
268686,2013-01-02 03:17:05,5,219,,,219,94144,3,4.5,0,1.1,0.0251,4.9,35,110.0,0,23228,2,3,4,0,1,1,,593.6,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
125822,2012-11-18 20:25:30,5,219,,,219,101312,4,4.0,0,2.3,0.0205,5.04,8,90.0,0,20551,5,113,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
507887,2013-06-28 12:37:29,5,219,,,219,75208,3,4.0,1,1.79,,0.0,22,103.0,1,18084,1,6,2,2,1,1,,8.79,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
301590,2013-06-22 22:38:15,14,100,,,219,37881,2,4.0,1,0.0,0.0097,0.0,32,139.62,0,5521,3,11,3,1,1,0,,1208.71,1,,,,-1.0,0.0,8.0,-1.0,0.0,8.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,8.0,0,,0
29406,2012-12-03 08:58:24,5,219,,,219,28323,2,3.5,1,1.39,,4.7,3,80.0,0,13546,1,1,1,0,1,0,,88.11,1,,,,0.0,0.0,,,,,,,,1.0,0.0,13.0,,,,,,,0.0,0.0,,0,,0
347181,2013-01-13 23:16:39,5,219,,,219,107100,3,4.5,1,2.83,,4.81,10,119.0,0,18577,1,1,2,1,1,0,,23.04,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1880,2013-04-25 14:14:52,14,100,,,219,100664,4,4.0,1,4.19,0.432,5.7,3,301.04,0,570,1,6,1,0,1,0,,121.26,1,,,,0.0,0.0,6.0,0.0,0.0,3.0,,,,0.0,0.0,,,,,,,,0.0,0.0,3.0,0,,0
